epoch,loss,val_loss
0,0.013831935822963715,0.0026077504735440016
1,0.001335482345893979,0.002322274027392268
2,0.0011561710853129625,0.0017040851525962353
3,0.0009587557287886739,0.0014248167863115668
4,0.0008469249005429447,0.0012445016764104366
5,0.0007483956287615001,0.001026685000397265
6,0.0006776213995181024,0.0008958949474617839
7,0.00064460514113307,0.0010806621285155416
8,0.0005735805607400835,0.0007701745489612222
9,0.000551245582755655,0.0007169839809648693
